Latitude_dd,Longitude_dd,normalized_pressure,phaseNb,Diagnostic
-20.964721667,-68.700648333,2631.0460097295577,15.0,2. PLEIN (Normal)
-20.964295,-68.701368333,2630.2576084154634,15.0,2. PLEIN (Normal)
-20.963996667,-68.702258333,2629.744804778123,15.0,2. PLEIN (Normal)
-20.963748333,-68.703013333,2629.415732925284,15.0,2. PLEIN (Normal)
-20.963476667,-68.7037,2629.3334649620742,15.0,2. PLEIN (Normal)
-20.96325,-68.704645,2630.2384125573817,15.0,2. PLEIN (Normal)
-20.962996667,-68.705603333,2631.1433601526887,15.0,2. PLEIN (Normal)
-20.962773333,-68.706978333,2632.4596475640456,15.0,2. PLEIN (Normal)
-20.962848333,-68.70896,2633.878769929414,15.0,2. PLEIN (Normal)
-20.96273,-68.710151667,2633.775934975402,15.0,2. PLEIN (Normal)
-20.962638333,-68.710525,2631.3901640423182,15.0,2. PLEIN (Normal)
-20.962558333,-68.710866667,2629.004393109235,15.0,2. PLEIN (Normal)
-20.962106667,-68.710913333,2630.575474490971,15.0,2. PLEIN (Normal)
-20.960976667,-68.709833333,2632.14526443849,15.0,2. PLEIN (Normal)
-20.96026,-68.709336667,2632.772819172543,15.0,2. PLEIN (Normal)
-20.959871667,-68.709148333,2632.772819172543,15.0,2. PLEIN (Normal)
-20.959871667,-68.709148333,2632.2266760628772,15.0,2. PLEIN (Normal)
-20.959871667,-68.709148333,2629.4968018634227,15.0,2. PLEIN (Normal)
-20.959871667,-68.709148333,2626.768329120215,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2627.757609606255,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2629.6759410398713,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2630.7513558563555,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2630.5627540415826,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2630.3743262865155,15.0,2. PLEIN (Normal)
-20.95976,-68.708956667,2630.034391463862,15.0,2. PLEIN (Normal)
-20.959783333,-68.708765,2629.6944914958804,15.0,2. PLEIN (Normal)
-20.960053333,-68.7084,2630.6658792263397,15.0,2. PLEIN (Normal)
-20.959813333,-68.708363333,2632.5114424922485,15.0,2. PLEIN (Normal)
-20.959813333,-68.708363333,2630.8299292944203,15.0,2. PLEIN (Normal)
-20.959813333,-68.708363333,2615.0401102416454,15.0,2. PLEIN (Normal)
-20.959813333,-68.708363333,2599.2502911888705,15.0,2. PLEIN (Normal)
-20.959933333,-68.708376667,2596.4204275144775,16.0,2. PLEIN (Normal)
-20.961258333,-68.709671667,2596.830552684679,16.0,2. PLEIN (Normal)
-20.962298333,-68.711148333,2597.6177976112353,16.0,2. PLEIN (Normal)
-20.961256667,-68.712915,2598.9711106917516,16.0,2. PLEIN (Normal)
-20.96261,-68.714333333,2600.324979073317,16.0,2. PLEIN (Normal)
-20.961206667,-68.71579,2600.4069610023057,16.0,2. PLEIN (Normal)
-20.96062,-68.716166667,2600.4889093056836,16.0,2. PLEIN (Normal)
-20.960245,-68.71578,2600.0295290122544,16.0,2. PLEIN (Normal)
-20.959956667,-68.715151667,2599.20927867185,16.0,2. PLEIN (Normal)
-20.959443333,-68.714805,2598.7991535016486,16.0,2. PLEIN (Normal)
-20.958891667,-68.714511667,2600.0295290122544,16.0,2. PLEIN (Normal)
-20.958528333,-68.714008333,2601.25990452286,16.0,2. PLEIN (Normal)
-20.958695,-68.714015,2601.4405959276096,16.0,2. PLEIN (Normal)
-20.9592,-68.714295,2601.358836127317,16.0,2. PLEIN (Normal)
-20.959715,-68.71462,2601.178362765049,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.849953646351,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.5216792164965,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.05505829074,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.588656206919,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.55596041164,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.145633298866,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.694273474814,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.0787828056527,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.463292136491,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.832586537988,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.4480772071497,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.76806932318,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.644849001961,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.5216792164965,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.8499536463505,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.1783627650498,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.8021566793045,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.6228109048534,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2603.3203669965696,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2603.5255305529568,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2603.730694109344,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.8858939212373,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.778193729527,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.0146616973416,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.76806932318,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.5216792164965,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.7380395439886,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2604.957130186262,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2604.464373706514,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.1639548820335,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.28394636204,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.0787828056527,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.873619249265,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.259369305777,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.793044848903,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.3269394994422,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.861053392357,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.3953866627235,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2602.0663770234646,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.737502463378,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.605990442879,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.605990442879,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.605990442879,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.605990442879,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.605990442879,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.441778741153,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.236514113996,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.031249486838,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.8259848596813,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.620720232524,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.949338501589,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.278091733474,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2601.0891259887144,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.555126710135,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2600.045979276483,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.6354500221687,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.224920767854,16.0,2. PLEIN (Normal)
-20.959668333,-68.714421667,2599.799661723894,16.0,2. PLEIN (Normal)
-20.959808333,-68.714653333,2600.620720232524,16.0,2. PLEIN (Normal)
-20.960121667,-68.71557,2600.8670377851126,16.0,2. PLEIN (Normal)
-20.959426667,-68.71687,2600.251243903641,16.0,2. PLEIN (Normal)
-20.960695,-68.71556,2599.6354500221687,16.0,2. PLEIN (Normal)
-20.961416667,-68.714136667,2598.5267186229667,16.0,2. PLEIN (Normal)
-20.960931667,-68.712585,2597.417531870154,16.0,2. PLEIN (Normal)
-20.96181,-68.711295,2596.6040711715705,16.0,2. PLEIN (Normal)
-20.962368333,-68.710188333,2595.9879737788947,16.0,2. PLEIN (Normal)
-20.962916667,-68.704656667,2596.0859063049447,16.0,2. PLEIN (Normal)
-20.963876667,-68.701765,2596.8246924537134,16.0,2. PLEIN (Normal)
-20.965318333,-68.69976,2597.185923040255,16.0,2. PLEIN (Normal)
-20.96614,-68.699106667,2596.980455972516,16.0,2. PLEIN (Normal)
-20.966928333,-68.698405,2596.774988904778,16.0,2. PLEIN (Normal)
-20.967613333,-68.697753333,2598.336196762818,16.0,2. PLEIN (Normal)
-20.96839,-68.696985,2599.898046438203,16.0,2. PLEIN (Normal)
-20.969878333,-68.695573333,2599.906260792343,16.0,2. PLEIN (Normal)
-20.972901667,-68.695033333,2598.8784186031216,16.0,2. PLEIN (Normal)
-20.975883333,-68.695096667,2597.8916901014686,16.0,2. PLEIN (Normal)
-20.97778,-68.697561667,2597.0694163500916,16.0,2. PLEIN (Normal)
-20.978906667,-68.700331667,2596.2471425987137,16.0,2. PLEIN (Normal)
-20.979126667,-68.703461667,2596.576052099265,16.0,2. PLEIN (Normal)
-20.978515,-68.70643,2597.192757412798,16.0,2. PLEIN (Normal)
-20.977838333,-68.70679,2597.3572121630737,16.0,2. PLEIN (Normal)
-20.9782,-68.704586667,2596.8432910684623,16.0,2. PLEIN (Normal)
-20.977493333,-68.701671667,2596.329369973852,16.0,2. PLEIN (Normal)
-20.975841667,-68.699986667,2595.732344208769,16.0,2. PLEIN (Normal)
-20.973795,-68.698565,2595.015589137785,16.0,2. PLEIN (Normal)
-20.97152,-68.700213333,2595.9148740062874,16.0,2. PLEIN (Normal)
-20.969768333,-68.702318333,2597.1892906540206,16.0,2. PLEIN (Normal)
-20.968518333,-68.704105,2598.3661906879456,16.0,2. PLEIN (Normal)
-20.96924,-68.703431667,2599.395556433948,16.0,2. PLEIN (Normal)
-20.970098333,-68.702511667,2600.4249221799496,16.0,2. PLEIN (Normal)
-20.970106667,-68.702501667,2599.9720127753453,16.0,2. PLEIN (Normal)
-20.971556667,-68.701743333,2599.5194760313993,16.0,2. PLEIN (Normal)
-20.971926667,-68.70181,2601.3872090440104,16.0,2. PLEIN (Normal)
-20.972248333,-68.701496667,2604.8027387790708,16.0,2. PLEIN (Normal)
-20.972248333,-68.701496667,2608.65897419015,16.0,2. PLEIN (Normal)
-20.972248333,-68.701496667,2614.270200898366,16.0,2. PLEIN (Normal)
-20.972248333,-68.701496667,2619.8768132627215,16.0,2. PLEIN (Normal)
-20.97214,-68.701618333,2624.142638617037,17.0,2. PLEIN (Normal)
-20.971433333,-68.70202,2628.075413962441,17.0,2. PLEIN (Normal)
-20.970356667,-68.702686667,2629.6131760369876,17.0,2. PLEIN (Normal)
-20.969805,-68.703245,2627.556476956743,17.0,2. PLEIN (Normal)
-20.969293333,-68.70376,2625.499777876499,17.0,2. PLEIN (Normal)
-20.968885,-68.704405,2627.3508070487187,17.0,2. PLEIN (Normal)
-20.968478333,-68.70382,2629.2018362209387,17.0,2. PLEIN (Normal)
-20.968933333,-68.703136667,2630.970597429949,17.0,2. PLEIN (Normal)
-20.96973,-68.702115,2632.6845133301517,17.0,2. PLEIN (Normal)
-20.971021667,-68.700591667,2633.4934816350483,17.0,2. PLEIN (Normal)
-20.972583333,-68.699053333,2630.6826595587145,17.0,2. PLEIN (Normal)
-20.97367,-68.69845,2627.87183748238,17.0,2. PLEIN (Normal)
-20.974325,-68.698355,2627.199982449501,17.0,2. PLEIN (Normal)
-20.97477,-68.698941667,2627.062869177484,17.0,2. PLEIN (Normal)
-20.974825,-68.698461667,2626.7337973246454,17.0,2. PLEIN (Normal)
-20.974375,-68.697888333,2626.1167876005725,17.0,2. PLEIN (Normal)
-20.97359,-68.697963333,2625.499777876499,17.0,2. PLEIN (Normal)
-20.972905,-68.698045,2625.4227386056004,17.0,2. PLEIN (Normal)
-20.972098333,-68.698211667,2625.3456676323412,17.0,2. PLEIN (Normal)
-20.971508333,-68.698523333,2625.0679045878805,17.0,2. PLEIN (Normal)
-20.970906667,-68.69912,2624.6563616310264,17.0,2. PLEIN (Normal)
-20.970301667,-68.699668333,2624.4094358569146,17.0,2. PLEIN (Normal)
-20.969716667,-68.700226667,2624.8209788137688,17.0,2. PLEIN (Normal)
-20.96913,-68.70076,2625.232521770622,17.0,2. PLEIN (Normal)
-20.968533333,-68.70131,2626.1379162757003,17.0,2. PLEIN (Normal)
-20.967965,-68.701895,2627.1667736678355,17.0,2. PLEIN (Normal)
-20.967251667,-68.702246667,2628.1544767642845,17.0,2. PLEIN (Normal)
-20.967896667,-68.701055,2629.080448417206,17.0,2. PLEIN (Normal)
-20.968515,-68.700256667,2630.0064200701268,17.0,2. PLEIN (Normal)
-20.970021667,-68.698481667,2629.7244564456782,17.0,2. PLEIN (Normal)
-20.97063,-68.697153333,2629.4423767333087,17.0,2. PLEIN (Normal)
-20.971406667,-68.69667,2629.4370476496306,17.0,2. PLEIN (Normal)
-20.972061667,-68.696338333,2629.616214169287,17.0,2. PLEIN (Normal)
-20.972718333,-68.69602,2629.8349438381047,17.0,2. PLEIN (Normal)
-20.973418333,-68.695741667,2630.212191548554,17.0,2. PLEIN (Normal)
-20.974161667,-68.695475,2630.5894392590026,17.0,2. PLEIN (Normal)
-20.974896667,-68.695221667,2630.308218238486,17.0,2. PLEIN (Normal)
-20.975171667,-68.694828333,2629.8623800352284,17.0,2. PLEIN (Normal)
-20.974195,-68.695063333,2628.8815359880596,17.0,2. PLEIN (Normal)
-20.973433333,-68.695205,2627.0981831750264,17.0,2. PLEIN (Normal)
-20.972621667,-68.695293333,2625.3148303619932,17.0,2. PLEIN (Normal)
-20.971796667,-68.695426667,2626.858116450195,17.0,2. PLEIN (Normal)
-20.971101667,-68.695588333,2628.4014025383967,17.0,2. PLEIN (Normal)
-20.970148333,-68.695681667,2628.9569855301493,17.0,2. PLEIN (Normal)
-20.9695,-68.696073333,2628.8540997909363,17.0,2. PLEIN (Normal)
-20.969011667,-68.696626667,2628.833522643093,17.0,2. PLEIN (Normal)
-20.968173333,-68.697428333,2629.1421798607334,17.0,2. PLEIN (Normal)
-20.966618333,-68.698975,2629.450837078374,17.0,2. PLEIN (Normal)
-20.965973333,-68.699516667,2630.0887286614975,17.0,2. PLEIN (Normal)
-20.965506667,-68.699893333,2630.8089288359915,17.0,2. PLEIN (Normal)
-20.964941667,-68.70045,2631.5291290104865,17.0,2. PLEIN (Normal)
-20.964366667,-68.701123333,2632.2493291849796,17.0,2. PLEIN (Normal)
-20.964095,-68.701978333,2632.9695293594746,17.0,2. PLEIN (Normal)
-20.963838333,-68.702788333,2631.5291290104865,17.0,2. PLEIN (Normal)
-20.963571667,-68.70352,2630.088728661497,17.0,2. PLEIN (Normal)
-20.9633,-68.704375,2629.6977628524864,17.0,2. PLEIN (Normal)
-20.963131667,-68.705158333,2630.006420070127,17.0,2. PLEIN (Normal)
-20.96277,-68.706891667,2630.603157357565,17.0,2. PLEIN (Normal)
-20.962816667,-68.70966,2632.3522149241935,17.0,2. PLEIN (Normal)
-20.962628333,-68.71049,2634.101272490822,17.0,2. PLEIN (Normal)
-20.961553333,-68.710481667,2634.3687754127773,17.0,2. PLEIN (Normal)
-20.960585,-68.709523333,2634.2658896735643,17.0,2. PLEIN (Normal)
-20.959931667,-68.709165,2630.9118145752054,17.0,2. PLEIN (Normal)
-20.96009,-68.708396667,2622.6809554381284,17.0,2. PLEIN (Normal)
-20.959826667,-68.708353333,2614.450096301052,17.0,2. PLEIN (Normal)
-20.959826667,-68.708353333,2608.1740662090306,18.0,2. PLEIN (Normal)
-20.959826667,-68.708353333,2601.89803611701,18.0,2. PLEIN (Normal)
-20.960351667,-68.708543333,2599.869145495395,18.0,2. PLEIN (Normal)
-20.960351667,-68.708543333,2600.671417052018,18.0,2. PLEIN (Normal)
-20.960351667,-68.708543333,2601.49809961005,18.0,2. PLEIN (Normal)
-20.960351667,-68.708543333,2602.4236141961596,18.0,2. PLEIN (Normal)
-20.960351667,-68.708543333,2603.349128782269,18.0,2. PLEIN (Normal)
-20.960881667,-68.709273333,2604.439179294799,18.0,2. PLEIN (Normal)
-20.961878333,-68.710003333,2605.5703637889333,18.0,2. PLEIN (Normal)
-20.962583333,-68.709701667,2605.87015892863,18.0,2. PLEIN (Normal)
-20.9626,-68.706983333,2604.9231427185027,18.0,2. PLEIN (Normal)
-20.962851667,-68.704838333,2603.9765158616606,18.0,2. PLEIN (Normal)
-20.96363,-68.702495,2604.4305880030274,18.0,2. PLEIN (Normal)
-20.964793333,-68.700191667,2604.8850338232637,18.0,2. PLEIN (Normal)
-20.9669,-68.698428333,2604.3132607461175,18.0,2. PLEIN (Normal)
-20.968753333,-68.6966,2603.0575805947306,18.0,2. PLEIN (Normal)
-20.969978333,-68.695471667,2602.016470723741,18.0,2. PLEIN (Normal)
-20.971551667,-68.695291667,2601.831736940851,18.0,2. PLEIN (Normal)
-20.973468333,-68.694956667,2601.646927135203,18.0,2. PLEIN (Normal)
-20.975715,-68.694841667,2601.609956047212,18.0,2. PLEIN (Normal)
-20.977056667,-68.696491667,2601.609956047212,18.0,2. PLEIN (Normal)
-20.978335,-68.698353333,2601.3218759774145,18.0,2. PLEIN (Normal)
-20.978993333,-68.700478333,2600.60167580292,18.0,2. PLEIN (Normal)
-20.979121667,-68.703015,2599.881475628426,18.0,2. PLEIN (Normal)
-20.979013333,-68.70512,2600.190132846066,18.0,2. PLEIN (Normal)
-20.97824,-68.706946667,2600.498790063707,18.0,2. PLEIN (Normal)
-20.978065,-68.706336667,2600.4739804483065,18.0,2. PLEIN (Normal)
-20.978085,-68.704225,2600.227022225147,18.0,2. PLEIN (Normal)
-20.97758,-68.702001667,2600.3009645667676,18.0,2. PLEIN (Normal)
-20.976546667,-68.70023,2601.658112909593,18.0,2. PLEIN (Normal)
-20.97507,-68.699605,2603.0158194786077,18.0,2. PLEIN (Normal)
-20.974766667,-68.699173333,2604.4563661197694,18.0,2. PLEIN (Normal)
-20.973485,-68.698791667,2605.9180801422112,18.0,2. PLEIN (Normal)
-20.97173,-68.700048333,2607.1158151171976,18.0,2. PLEIN (Normal)
-20.971445,-68.70037,2607.91662895276,18.0,2. PLEIN (Normal)
-20.97004,-68.702028333,2608.5686785840626,18.0,2. PLEIN (Normal)
-20.968795,-68.703671667,2607.6783261643736,18.0,2. PLEIN (Normal)
-20.968738333,-68.703781667,2606.9367013666188,18.0,2. PLEIN (Normal)
-20.968755,-68.7042,2606.52556449093,18.0,2. PLEIN (Normal)
-20.9701,-68.702651667,2606.114427615242,18.0,2. PLEIN (Normal)
-20.970331667,-68.703181667,2604.2060608053675,18.0,2. PLEIN (Normal)
-20.969375,-68.704563333,2601.0939516228455,18.0,2. PLEIN (Normal)
-20.969285,-68.704293333,2603.338567400258,18.0,2. PLEIN (Normal)
-20.96913,-68.704505,2605.209926488727,18.0,2. PLEIN (Normal)
-20.969065,-68.704686667,2609.709879232812,18.0,2. PLEIN (Normal)
-20.969065,-68.704686667,2614.2079826407153,18.0,2. PLEIN (Normal)
-20.969065,-68.704686667,2617.9791902953793,18.0,2. PLEIN (Normal)
-20.969065,-68.704686667,2621.2666633791937,18.0,2. PLEIN (Normal)
-20.969491667,-68.703988333,2623.6500813649586,19.0,2. PLEIN (Normal)
-20.970001667,-68.703288333,2623.239147229482,19.0,2. PLEIN (Normal)
-20.970473333,-68.702783333,2623.3487296656094,19.0,2. PLEIN (Normal)
-20.970251667,-68.70265,2624.663718899135,19.0,2. PLEIN (Normal)
-20.969675,-68.703258333,2625.4581915610565,19.0,2. PLEIN (Normal)
-20.968408333,-68.704143333,2624.30620620127,19.0,2. PLEIN (Normal)
-20.969613333,-68.702203333,2621.1926952348076,19.0,2. PLEIN (Normal)
-20.971181667,-68.70034,2621.357068888998,19.0,2. PLEIN (Normal)
-20.972165,-68.699263333,2621.6467774545094,19.0,2. PLEIN (Normal)
-20.973173333,-68.698721667,2622.4172789585286,19.0,2. PLEIN (Normal)
-20.973845,-68.698391667,2623.1877804625474,19.0,2. PLEIN (Normal)
-20.97456,-68.6986,2622.150171770468,19.0,2. PLEIN (Normal)
-20.974896667,-68.698728333,2620.866002597104,19.0,2. PLEIN (Normal)
-20.974583333,-68.69803,2620.568075348883,19.0,2. PLEIN (Normal)
-20.973891667,-68.697873333,2621.338576852902,19.0,2. PLEIN (Normal)
-20.973133333,-68.698015,2622.0433288952445,19.0,2. PLEIN (Normal)
-20.972441667,-68.698171667,2621.99196212831,19.0,2. PLEIN (Normal)
-20.9719,-68.698298333,2621.940595361376,19.0,2. PLEIN (Normal)
-20.971455,-68.698586667,2622.476854325412,19.0,2. PLEIN (Normal)
-20.970815,-68.699201667,2623.2899237042884,19.0,2. PLEIN (Normal)
-20.97016,-68.699753333,2623.9163740910967,19.0,2. PLEIN (Normal)
-20.969541667,-68.700335,2624.0621694644024,19.0,2. PLEIN (Normal)
-20.968905,-68.700953333,2624.207904923934,19.0,2. PLEIN (Normal)
-20.968353333,-68.70149,2624.1048484748862,19.0,2. PLEIN (Normal)
-20.96785,-68.702013333,2623.967870429727,19.0,2. PLEIN (Normal)
-20.967225,-68.702081667,2624.4883870013314,19.0,2. PLEIN (Normal)
-20.969448333,-68.69614,2626.837139509548,19.0,2. PLEIN (Normal)
-20.968726667,-68.696876667,2627.129791388347,19.0,2. PLEIN (Normal)
-20.967531667,-68.69814,2627.370298966996,19.0,2. PLEIN (Normal)
-20.966233333,-68.699316667,2627.604466444112,19.0,2. PLEIN (Normal)
-20.965393333,-68.700053333,2627.3290904007763,19.0,2. PLEIN (Normal)
-20.964371667,-68.701178333,2626.520931303233,19.0,2. PLEIN (Normal)
-20.964085,-68.702008333,2625.929837828063,19.0,2. PLEIN (Normal)
-20.963793333,-68.702803333,2625.906199141885,19.0,2. PLEIN (Normal)
-20.963586667,-68.703451667,2626.497282899118,19.0,2. PLEIN (Normal)
-20.963343333,-68.704246667,2627.1934152317986,19.0,2. PLEIN (Normal)
-20.963126667,-68.705091667,2629.0949232818593,19.0,2. PLEIN (Normal)
-20.96283,-68.706458333,2630.996431331919,19.0,2. PLEIN (Normal)
-20.962796667,-68.708333333,2631.674807176805,19.0,2. PLEIN (Normal)
-20.962776667,-68.709958333,2631.7775913957275,19.0,2. PLEIN (Normal)
-20.962473333,-68.710948333,2631.3047839886854,19.0,2. PLEIN (Normal)
-20.961406667,-68.710295,2629.3518838291643,19.0,2. PLEIN (Normal)
-20.960643333,-68.709558333,2627.3989836696433,19.0,2. PLEIN (Normal)
-20.960041667,-68.709233333,2630.125949554408,19.0,2. PLEIN (Normal)
-20.959881667,-68.70837,2633.4897789760066,19.0,2. PLEIN (Normal)
-20.959878333,-68.708358333,2636.161924954391,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2638.085300424777,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2639.566596020832,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2635.972694563556,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2632.3787931062807,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2621.8024545320122,19.0,2. PLEIN (Normal)
-20.959861667,-68.708358333,2607.940263196806,19.0,2. PLEIN (Normal)
-20.960098333,-68.708425,2598.5345096686215,20.0,2. PLEIN (Normal)
-20.961088333,-68.709526667,2600.5881676442077,20.0,2. PLEIN (Normal)
-20.962518333,-68.71077,2602.641825619794,20.0,2. PLEIN (Normal)
-20.962275,-68.712085,2602.9600183974503,20.0,2. PLEIN (Normal)
-20.96254,-68.713285,2603.041525361099,20.0,2. PLEIN (Normal)
-20.96254,-68.713285,2602.9853687373766,20.0,2. PLEIN (Normal)
-20.96254,-68.713285,2602.780104110219,20.0,2. PLEIN (Normal)
-20.96254,-68.713285,2602.5649446615653,20.0,2. PLEIN (Normal)
-20.96245,-68.71349,2602.2360676730614,20.0,2. PLEIN (Normal)
-20.963278333,-68.714423333,2601.907325640563,20.0,2. PLEIN (Normal)
-20.963716667,-68.716678333,2601.8861265461233,20.0,2. PLEIN (Normal)
-20.964768333,-68.719951667,2602.0096542212596,20.0,2. PLEIN (Normal)
-20.967141667,-68.722013333,2601.811255070036,20.0,2. PLEIN (Normal)
-20.966828333,-68.725066667,2600.7849319342495,20.0,2. PLEIN (Normal)
-20.968756667,-68.725393333,2599.758608798463,20.0,2. PLEIN (Normal)
-20.970163333,-68.72387,2599.8160828940668,20.0,2. PLEIN (Normal)
-20.971041667,-68.722485,2600.0213475212245,20.0,2. PLEIN (Normal)
-20.971666667,-68.720231667,2600.5221932114882,20.0,2. PLEIN (Normal)
-20.971875,-68.720315,2601.343251720117,20.0,2. PLEIN (Normal)
-20.971171667,-68.72278,2602.2070415133994,20.0,2. PLEIN (Normal)
-20.971078333,-68.724021667,2603.5625415753043,20.0,2. PLEIN (Normal)
-20.97061,-68.724545,2604.918598347325,20.0,2. PLEIN (Normal)
-20.969345,-68.726116667,2605.631951632247,20.0,2. PLEIN (Normal)
-20.969673333,-68.727681667,2606.0426832273643,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2606.3035460526853,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2606.179064763563,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2606.05463457891,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2605.136542029985,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2604.1102188941986,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2603.122998867051,20.0,2. PLEIN (Normal)
-20.97013,-68.728618333,2602.1784274938236,20.0,2. PLEIN (Normal)
-20.970258333,-68.72899,2601.326177228487,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2601.5313407848735,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2601.736504341261,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2601.5231342426177,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2601.112807129844,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2600.759925812858,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2600.5547622564704,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2600.349598700084,20.0,2. PLEIN (Normal)
-20.970278333,-68.729101667,2600.445341693064,20.0,2. PLEIN (Normal)
-20.969908333,-68.728913333,2600.5821173973222,20.0,2. PLEIN (Normal)
-20.969453333,-68.727485,2600.7188931015803,20.0,2. PLEIN (Normal)
-20.96938,-68.725648333,2600.8556688058384,20.0,2. PLEIN (Normal)
-20.970298333,-68.72462,2601.035135519593,20.0,2. PLEIN (Normal)
-20.97105,-68.724446667,2601.7056974233956,20.0,2. PLEIN (Normal)
-20.971445,-68.726401667,2602.376534594396,20.0,2. PLEIN (Normal)
-20.971663333,-68.728118333,2602.730840599701,20.0,2. PLEIN (Normal)
-20.971945,-68.72919,2602.936105226858,20.0,2. PLEIN (Normal)
-20.972288333,-68.730251667,2602.7965252803915,20.0,2. PLEIN (Normal)
-20.972703333,-68.73114,2601.7702021446053,20.0,2. PLEIN (Normal)
