Latitude_dd,Longitude_dd,Speed_mps,acceleration,jerk,normalized_pressure,phaseNb,RatioPayload,Etat_Charge,Alerte_Conduite
-20.96981,-68.729751667,0.0,0.0,0.0,2605.1475234783647,22.0,0.0,Vide,Souple
-20.96981,-68.729751667,0.0,0.0,0.0,2610.133240598142,22.0,0.0,Vide,Souple
-20.96981,-68.729751667,0.0,0.0,0.0,2615.2016534885984,22.0,0.0,Vide,Souple
-20.96981,-68.729751667,0.0,0.0,0.0,2619.488931424455,22.0,0.0,Vide,Souple
-20.96981,-68.729751667,0.0,0.0,0.0,2624.6673593443943,22.0,0.0,Vide,Souple
-20.969781667,-68.729606667,2.5209999084472656,0.145278429454681,-0.003395943436024975,2626.683258925155,23.0,1.0,Plein,Souple
-20.969425,-68.728641667,5.401999950408936,-0.020620652948044285,-0.05557747848554073,2627.3013586167426,23.0,1.0,Plein,Souple
-20.96914,-68.727333333,5.144000053405762,-0.07234470147198865,0.0018800084780747704,2627.7124340336495,23.0,1.0,Plein,Souple
-20.969045,-68.726221667,5.401999950408936,0.093158917111455,0.022900743546109516,2627.81571459242,23.0,1.0,Plein,Souple
-20.969611667,-68.725136667,4.269999980926514,-0.10265626964203405,0.00014711357292969605,2627.9191936743264,23.0,1.0,Plein,Souple
-20.970453333,-68.724451667,1.2350000143051147,-0.5627611186199551,-0.042237983512532475,2626.7482468753105,23.0,1.0,Plein,Souple
-20.970336667,-68.723541667,6.688000202178955,0.08212082570860384,-0.0456384149913532,2625.5427469826186,23.0,1.0,Plein,Souple
-20.971126667,-68.724001667,5.658999919891357,0.051793624076181904,0.016603315805522094,2625.8291293676093,23.0,1.0,Plein,Souple
-20.971388333,-68.72584,6.019000053405762,-0.40168193471761243,-0.05769293884100771,2627.233375107185,23.0,1.0,Plein,Souple
-20.971506667,-68.726906667,3.9609999656677246,-0.020761976364601555,-0.004185038602758205,2628.569919563636,23.0,1.0,Plein,Souple
-20.971591667,-68.72773,3.240999937057495,0.0,0.006166167076231596,2629.5889726392297,23.0,1.0,Plein,Souple
-20.97176,-68.728591667,3.910000085830689,0.030888793842434203,0.008233949044490112,2630.6073783590514,23.0,1.0,Plein,Souple
-20.972013333,-68.72947,3.9609999656677246,0.05111375809902423,0.010165823257750485,2629.6567085150114,23.0,1.0,Plein,Souple
-20.972503333,-68.730603333,6.5329999923706055,0.05101229933182225,-0.024619447116543194,2628.127621532294,23.0,1.0,Plein,Souple
-20.972686667,-68.731646667,2.931999921798706,-0.05194284981386359,0.024812276608413928,2627.1797320768237,23.0,1.0,Plein,Souple
-20.97267,-68.732501667,4.630000114440918,0.12352354697356842,0.006082747090370155,2627.205736311237,23.0,1.0,Plein,Souple
-20.972593333,-68.733731667,5.915999889373779,0.1852741367689779,0.03502885389337457,2627.2317749462945,23.0,1.0,Plein,Souple
-20.972711667,-68.734745,2.726999998092652,-0.030843189050222045,0.024727466446447424,2626.2494098822067,23.0,1.0,Plein,Souple
-20.972813333,-68.735506667,3.755000114440918,0.07202883614910215,0.018492368654462434,2625.238735887448,23.0,1.0,Plein,Souple
-20.97301,-68.736383333,3.6010000705718994,-0.06141920522115382,-0.022404413969775182,2624.5334792775757,23.0,1.0,Plein,Souple
-20.973218333,-68.73714,3.240999937057495,-0.01028435563014263,0.002048850638119119,2624.058160441601,23.0,1.0,Plein,Souple
-20.973463333,-68.7379,4.116000175476074,0.07269433250336528,-0.0017632549180640273,2624.363021398424,23.0,1.0,Plein,Souple
-20.973945,-68.738773333,4.064000129699707,-0.1338266977868327,-0.049333993900646446,2628.468045684369,23.0,1.0,Plein,Souple
-20.974428333,-68.73782,4.939000129699707,-0.29899801606119414,-0.07220104649512117,2632.5503631916945,23.0,1.0,Plein,Souple
-20.975201667,-68.736381667,6.738999843597412,-0.020608276502207614,0.035028018118977065,2630.5677894231553,23.0,1.0,Plein,Souple
-20.975806667,-68.735885,3.858000040054321,0.16456707981430324,-0.004364299418586309,2626.8407383451913,23.0,1.0,Plein,Souple
-20.976798333,-68.735531667,5.658999919891357,0.020579357610330397,-0.010291143328106113,2622.4876527577826,23.0,1.0,Plein,Souple
-20.977273333,-68.735473333,2.572000026702881,0.43277901291649745,0.18861074163356456,2617.0987445616197,23.0,1.0,Plein,Souple
-20.97725,-68.735376667,0.0,0.0,0.0,2611.696253531154,23.0,1.0,Plein,Souple
-20.97725,-68.735376667,0.0,0.0,0.0,2607.1208683565683,23.0,1.0,Plein,Souple
-20.977053333,-68.73582,4.166999816894531,0.14334059126383633,0.014194174453474541,2602.561205378443,24.0,0.0,Vide,Souple
-20.976098333,-68.73637,6.019000053405762,0.18639294089033215,-0.003790739134323261,2600.865217172861,24.0,0.0,Vide,Souple
-20.975025,-68.737485,5.813000202178955,-0.19579573765803165,-0.010305943781728931,2601.2796490714954,24.0,0.0,Vide,Souple
-20.974505,-68.738615,6.738999843597412,-0.07179899040619603,-0.12078671776940676,2601.8041527717796,24.0,0.0,Vide,Souple
-20.973356667,-68.73864,8.590999603271484,0.2890404690423852,0.05176453555832931,2602.8394032897163,24.0,0.0,Vide,Souple
-20.972698333,-68.736373333,11.369000434875488,0.2778557456492068,0.03702146499090341,2603.875856175929,24.0,0.0,Vide,Souple
-20.972391667,-68.733541667,11.42099952697754,-0.20567664960470278,-0.06581584136065297,2603.627891931738,24.0,0.0,Vide,Souple
-20.972473333,-68.731503333,7.921999931335449,0.1752908266707471,0.05574139411417018,2603.0061943396186,24.0,0.0,Vide,Souple
-20.971896667,-68.729921667,6.019000053405762,-0.2561752549440272,-0.06740542056100714,2602.5393054375504,24.0,0.0,Vide,Souple
-20.971545,-68.728585,8.385000228881836,0.28753995344172556,-0.012502037503115902,2602.3321309512576,24.0,0.0,Vide,Souple
-20.971103333,-68.726068333,9.105999946594238,-0.2678284987185483,-0.0042316529293422505,2602.1248818349172,24.0,0.0,Vide,Souple
-20.97061,-68.724273333,8.230999946594238,0.14408641048923426,0.07201731285466405,2600.705856020167,24.0,0.0,Vide,Souple
-20.97039,-68.722398333,10.135000228881836,0.5148060182422177,0.1256243385460173,2599.2546478228764,24.0,0.0,Vide,Souple
-20.970766667,-68.719635,10.751999855041504,-0.18387620981687042,-0.02628948419136053,2599.1136872502443,24.0,0.0,Vide,Souple
-20.970778333,-68.717351667,7.098999977111816,-0.14333999973171985,0.06820593491017148,2599.942716882631,24.0,0.0,Vide,Souple
-20.970211667,-68.717021667,1.6460000276565552,-0.020400064390487794,0.032728357729272094,2600.8086637809506,24.0,0.0,Vide,Souple
-20.969361667,-68.716821667,0.3089999854564667,-0.5132708239077267,-0.05509910438798992,2602.050765383352,24.0,0.0,Vide,Souple
-20.969206667,-68.716743333,3.190000057220459,0.319255421994697,0.01578420208301019,2603.0872182695657,24.0,0.0,Vide,Souple
-20.968556667,-68.716198333,5.453000068664551,0.38113360799459084,0.05984697248652117,2603.316334144916,24.0,0.0,Vide,Souple
-20.967246667,-68.714733333,9.722999572753906,0.2478425941701945,-0.0016824599842079364,2603.565177372539,24.0,0.0,Vide,Souple
-20.964771667,-68.711188333,11.729000091552734,0.09946664174397786,0.008004988189372666,2603.2859263318574,24.0,0.0,Vide,Souple
-20.964678333,-68.708406667,8.230999946594238,-0.6690676120852367,-0.08847817516784466,2603.007288921439,24.0,0.0,Vide,Souple
-20.965878333,-68.710948333,10.854999542236328,0.07220209977631402,0.02270349674331337,2602.136424697746,24.0,0.0,Vide,Souple
-20.967378333,-68.712653333,10.442999839782717,0.43130988255504393,0.06147842085222787,2601.854321110503,24.0,0.0,Vide,Souple
-20.970826667,-68.713125,7.973999977111816,-0.061382602339305925,0.04704359088687071,2602.849470124484,24.0,0.0,Vide,Souple
-20.971391667,-68.712978333,2.1610000133514404,0.3718875543778678,0.09529404522525071,2602.8771248962967,24.0,0.0,Vide,Souple
-20.972878333,-68.712905,6.431000232696533,0.051241384199056356,0.07978994899894143,2602.46216229557,24.0,0.0,Vide,Souple
-20.974606667,-68.712493333,7.098999977111816,0.020554812555938086,0.05147168363132303,2602.0230472438207,24.0,0.0,Vide,Souple
-20.975628333,-68.710551667,4.681000232696533,-0.4528905809396287,-0.026948965221630282,2601.239592051314,24.0,0.0,Vide,Souple
-20.972843333,-68.71158,11.317999839782717,-0.29875861456563646,-0.061898539459468424,2601.049367200598,24.0,0.0,Vide,Souple
-20.97108,-68.712188333,5.196000099182129,-0.4025687388796011,-0.0024157114559198016,2601.5263452879863,24.0,0.0,Vide,Souple
-20.971136667,-68.711918333,0.1539999991655349,0.030824659243017184,0.008209868946619335,2602.5215282889667,24.0,0.0,Vide,Souple
-20.971036667,-68.71201,0.0,0.0,0.0,2604.908043553931,24.0,0.0,Vide,Souple
-20.971036667,-68.71201,0.0,0.0,0.0,2608.4598321742046,24.0,0.0,Vide,Souple
-20.971036667,-68.71201,0.0,0.0,0.0,2612.40134666733,24.0,0.0,Vide,Souple
-20.971036667,-68.71201,0.0,0.0,0.0,2616.759954889961,24.0,0.0,Vide,Souple
-20.971036667,-68.71201,0.0509999990463256,0.010204081145889825,0.002041632823116807,2621.629529649037,24.0,0.0,Vide,Souple
-20.97248,-68.711458333,9.003000259399414,0.16529423147212488,0.0043577635099457486,2625.030681460106,25.0,1.0,Plein,Souple
-20.974621667,-68.711205,9.413999557495115,-0.2579222294479939,-0.0702790025068415,2623.268711553543,25.0,1.0,Plein,Souple
-20.975866667,-68.710698333,4.783999919891357,0.12369689522411442,0.10922677069347728,2622.1570227381567,25.0,1.0,Plein,Souple
-20.97473,-68.712613333,3.190000057220459,-0.17476506401641442,-0.03699976893940956,2623.306095940826,25.0,1.0,Plein,Souple
-20.973446667,-68.712848333,3.755000114440918,-0.020634391472922585,-0.006161065578399042,2624.743317801416,25.0,1.0,Plein,Souple
-20.97114,-68.713216667,3.344000101089477,-0.0203758504951867,-0.002694723689768131,2626.328171388427,25.0,1.0,Plein,Souple
-20.971165,-68.713593333,6.738999843597412,0.40023942704952925,0.0202475937239877,2624.44679668282,25.0,1.0,Plein,Souple
-20.972321667,-68.713655,3.447000026702881,-0.07181326778288546,0.013897538754237429,2623.5054604719967,25.0,1.0,Plein,Souple
-20.973113333,-68.713728333,4.373000144958496,0.14376997672086278,0.0163825972428483,2622.987275487669,25.0,1.0,Plein,Souple
-20.973956667,-68.713843333,3.086999893188477,-0.06171109830140008,0.004155151303438774,2622.6170456241603,25.0,1.0,Plein,Souple
-20.974715,-68.713883333,3.3949999809265137,0.0,0.0020767046323727314,2623.653498520988,25.0,1.0,Plein,Souple
-20.97547,-68.713908333,3.806999921798706,0.11299660702124414,0.022558716506240598,2624.690656248901,25.0,1.0,Plein,Souple
-20.976371667,-68.713671667,4.116000175476074,0.031105801437372637,0.024803287465896242,2625.3662910247604,25.0,1.0,Plein,Souple
-20.976821667,-68.713973333,5.505000114440918,0.08752625806105573,0.006694218751937257,2625.9883161709536,25.0,1.0,Plein,Souple
-20.975751667,-68.714675,3.703999996185303,0.08220270031394007,0.04112132057351097,2626.610175466109,25.0,1.0,Plein,Souple
-20.974416667,-68.715016667,2.7780001163482666,-0.07263920270057624,-0.004791470545171856,2627.4392797306664,25.0,1.0,Plein,Souple
-20.973386667,-68.715161667,4.47599983215332,0.015493775866563,-0.002544688889440189,2627.0018892604276,25.0,1.0,Plein,Souple
-20.971861667,-68.7154,2.7780001163482666,0.030979689769047178,0.02265630749729208,2626.8958654659436,25.0,1.0,Plein,Souple
-20.970976667,-68.715795,4.013000011444092,0.05170338607416672,0.016588769179808106,2627.7249006289976,25.0,1.0,Plein,Souple
-20.970135,-68.71617,4.013000011444092,0.0,0.002053144884112156,2627.288206701981,25.0,1.0,Plein,Souple
-20.968985,-68.71604,4.269999980926514,-0.07159907363852934,-0.02245885302292526,2625.379137155878,25.0,1.0,Plein,Souple
-20.968623333,-68.716151667,3.138000011444092,0.051451446520635165,-0.004116713212245195,2624.4328117500154,25.0,1.0,Plein,Souple
-20.969316667,-68.716631667,3.806999921798706,-0.010187798207774225,0.0021106198429931213,2625.0206754343776,25.0,1.0,Plein,Souple
-20.970055,-68.716848333,3.240999937057495,0.020657826785509353,0.012416234200596697,2625.607458360405,25.0,1.0,Plein,Souple
-20.970905,-68.717066667,5.0929999351501465,0.20465389451855878,0.030410090879453292,2625.9171213610844,25.0,1.0,Plein,Souple
-20.971048333,-68.718673333,3.549999952316284,0.06156605139884582,0.03227266698152361,2626.3003963695264,25.0,1.0,Plein,Souple
-20.970896667,-68.719743333,3.755000114440918,0.020408162291779684,0.01639587692514426,2625.885740584993,25.0,1.0,Plein,Souple
-20.970835,-68.720915,5.144000053405762,0.0,0.01033033637030007,2625.5403806694635,25.0,1.0,Plein,Souple
-20.970646667,-68.722025,4.681000232696533,0.030592031135932233,0.0040459810660816485,2626.2465130913974,25.0,1.0,Plein,Souple
-20.97083,-68.722925,5.196000099182129,0.3305221165786417,0.043801471367840114,2627.0750783599847,25.0,1.0,Plein,Souple
-20.971126667,-68.724348333,6.636000156402588,-0.010400009155273438,-0.033065364327530204,2627.340091545251,25.0,1.0,Plein,Souple
-20.97145,-68.726081667,4.835999965667725,-0.11243543777279741,0.03499041125434237,2626.966665008209,25.0,1.0,Plein,Souple
-20.971741667,-68.728525,4.2179999351501465,0.030812309697146115,-3.185620445316597e-05,2626.94391511989,25.0,1.0,Plein,Souple
-20.972066667,-68.729665,4.526999950408936,0.061644506014405825,0.008212945641372952,2626.8524055928488,25.0,1.0,Plein,Souple
-20.97269,-68.73143,3.910000085830689,-0.215268027488517,-0.0037400989798901246,2626.5622419031124,25.0,1.0,Plein,Souple
-20.972656667,-68.732293333,4.166999816894531,0.08283066030346938,0.010492557987749989,2626.6425941583825,25.0,1.0,Plein,Souple
-20.97258,-68.733518333,4.88700008392334,-0.020526043166780205,0.018558920929044525,2626.850075460869,25.0,1.0,Plein,Souple
-20.972645,-68.734591667,3.086999893188477,-0.13392145799750943,-0.00629782011680194,2627.3919390717283,25.0,1.0,Plein,Souple
-20.972748333,-68.735423333,2.108999967575073,-0.15399962284870986,-0.003975963634518518,2629.0093661410683,25.0,1.0,Plein,Souple
-20.972878333,-68.73605,3.138000011444092,0.05139999389648438,0.014389311581142723,2630.259440766605,25.0,1.0,Plein,Souple
-20.973083333,-68.737285,3.3949999809265137,-0.030796735868215967,-0.014360974266154278,2630.757264042191,25.0,1.0,Plein,Souple
-20.973543333,-68.738255,4.116000175476074,-0.09254443709125904,-0.039213870934312334,2629.9920576410273,25.0,1.0,Plein,Souple
-20.974056667,-68.738756667,3.240999937057495,0.04118349607712789,0.01851546320882493,2627.9962292663745,25.0,1.0,Plein,Souple
-20.9743,-68.73806,3.2920000553131104,0.01019594508250727,0.022602498186757625,2626.3375798917687,25.0,1.0,Plein,Souple
-20.974965,-68.736741667,5.453000068664551,-0.1962673401907741,0.009904400574169211,2627.9566188225267,25.0,1.0,Plein,Souple
-20.975966667,-68.736081667,7.151000022888184,0.3481983021730264,0.02194074153956437,2629.577159392937,25.0,1.0,Plein,Souple
-20.97694,-68.735658333,3.910000085830689,0.03110575359097955,-0.004116211126319778,2625.9381306242226,25.0,1.0,Plein,Souple
-20.977566667,-68.735523333,3.240999937057495,0.5518474337985858,0.19978879019878468,2619.9565437105275,25.0,1.0,Plein,Souple
-20.977613333,-68.73529,0.9769999980926514,-0.5044017518184665,-0.08239701221784906,2614.350133451622,25.0,1.0,Plein,Souple
-20.977613333,-68.735275,0.0,0.0,0.0,2609.5726208706546,26.0,0.0,Vide,Souple
-20.977613333,-68.735275,0.0,0.0,0.0,2604.8139804974885,26.0,0.0,Vide,Souple
-20.977826667,-68.735726667,3.344000101089477,-0.04118349607712797,-0.022624765475546486,2603.640005052855,26.0,0.0,Vide,Souple
-20.978721667,-68.735675,0.0,-0.14408969689310985,0.1477360620307642,2602.8933103811873,26.0,0.0,Vide,Souple
-20.978721667,-68.735675,0.0,0.0,0.0,2602.4640058319665,26.0,0.0,Vide,Souple
-20.978721667,-68.735675,0.0,0.0,0.0,2602.360517421608,26.0,0.0,Vide,Souple
-20.978721667,-68.735675,0.0,0.0,0.0,2602.354751729609,26.0,0.0,Vide,Souple
-20.979533333,-68.735846667,8.07699966430664,0.11370018408232674,-0.13569724675366954,2603.2840598439293,26.0,0.0,Vide,Souple
-20.980578333,-68.733691667,11.574999809265137,0.14271561073151073,0.07334490120629733,2604.221420048313,26.0,0.0,Vide,Souple
-20.981098333,-68.731128333,13.06700038909912,0.534786139195653,0.14175594641416697,2604.0131658723844,26.0,0.0,Vide,Souple
-20.979898333,-68.727868333,14.765000343322754,0.11322263983495047,0.06371869777140544,2603.30974683274,26.0,0.0,Vide,Souple
-20.979108333,-68.723401667,15.947999954223633,0.12369896400065572,0.030965794887710747,2602.082695983729,26.0,0.0,Vide,Souple
-20.978755,-68.719941667,13.118000030517578,0.020591700373914872,0.06125369341964625,2600.6114543192853,26.0,0.0,Vide,Souple
-20.980693333,-68.715773333,7.973999977111816,-0.7604874407323137,-0.1293474602954627,2599.5719050402176,26.0,0.0,Vide,Souple
-20.98141,-68.713871667,8.48799991607666,-0.0307295258523913,0.05493065625189847,2600.1528543685968,26.0,0.0,Vide,Souple
-20.982846667,-68.711656667,10.185999870300291,-0.14400005340576208,0.01853890794989947,2600.6720992173923,26.0,0.0,Vide,Souple
-20.983718333,-68.709731667,9.517000198364258,0.0822000503540039,-0.006186413369839022,2600.6308279381356,26.0,0.0,Vide,Souple
-20.984466667,-68.707271667,10.906000137329102,-0.061762945025574834,-0.0390998627417407,2600.5894537839313,26.0,0.0,Vide,Souple
-20.985266667,-68.704968333,10.288999557495115,0.0720143331581712,0.03906108263622505,2600.18778218036,26.0,0.0,Vide,Souple
-20.985311667,-68.703083333,3.858000040054321,-0.2773009035821715,0.09466953481131118,2599.6285344230737,26.0,0.0,Vide,Souple
-20.984868333,-68.701101667,10.083000183105469,0.21604319024753085,0.06174466430933743,2599.9193105223253,26.0,0.0,Vide,Souple
-20.983713333,-68.699435,8.230999946594238,-0.03081238198625959,-0.006164942489482919,2602.238715028038,26.0,0.0,Vide,Souple
-20.983525,-68.699078333,0.0,0.0,0.0,2604.560320383227,26.0,0.0,Vide,Souple
-20.983378333,-68.698738333,6.894000053405762,0.6476818486035337,0.022765895714969595,2604.8770970715927,26.0,0.0,Vide,Souple
-20.983168333,-68.699288333,7.304999828338623,0.3293317048234968,0.034957035438636284,2604.9589196466154,26.0,0.0,Vide,Souple
-20.98341,-68.699796667,0.0,0.0,0.04940001835645995,2604.5281770074835,26.0,0.0,Vide,Souple
-20.98341,-68.699796667,0.2060000002384185,0.0414403544671829,0.008336422215428197,2603.574945651639,26.0,0.0,Vide,Souple
-20.983655,-68.70055,7.664999961853027,0.23688426936333315,-0.09409795086319389,2602.745795042478,26.0,0.0,Vide,Souple
-20.984256667,-68.702541667,7.76800012588501,-0.3181092560046866,-0.0695870196867692,2603.0975648126273,26.0,0.0,Vide,Souple
-20.9843,-68.70284,0.0,0.0,0.0,2603.4490227476604,26.0,0.0,Vide,Souple
-20.9843,-68.70284,0.0,0.0,0.0,2602.7076883887185,26.0,0.0,Vide,Souple
-20.9843,-68.70284,0.0,0.0,0.0,2601.4865041362473,26.0,0.0,Vide,Souple
-20.9843,-68.70284,0.0,0.0,0.0,2600.3203219322713,26.0,0.0,Vide,Souple
-20.984023333,-68.702926667,2.572000026702881,-0.25673788349027665,-0.10673768145612214,2599.286730518967,26.0,0.0,Vide,Souple
-20.983996667,-68.702761667,0.0,0.0,0.0023222345446221684,2598.253139116251,26.0,0.0,Vide,Souple
-20.984006667,-68.702811667,1.3890000581741333,0.23664733762426357,0.03906584859054963,2598.14382847784,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,-0.03468031312632712,0.03557037704312357,2598.14382847784,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2598.3484209317917,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2598.7617086031732,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2599.301450035105,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2601.0588366758316,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2602.816645164723,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2605.9221705450564,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0,0.0,0.0,2609.620648351025,26.0,0.0,Vide,Souple
-20.984055,-68.703103333,0.0509999990463256,0.010013744295251413,0.0019661779742308596,2613.891760503993,26.0,0.0,Vide,Souple
-20.984046667,-68.703046667,0.0,-0.11885324604908319,-0.023751648135942324,2619.454759646411,26.0,0.0,Vide,Souple
-20.98403,-68.70303,0.9769999980926514,0.14505291797793454,0.018943339692258507,2625.0315987896224,26.0,0.0,Vide,Souple
-20.98395,-68.702518333,3.6530001163482666,0.29929792064080796,0.07032594913258444,2626.364832909569,27.0,1.0,Plein,Souple
-20.983895,-68.702025,1.2350000143051147,0.010427119690334089,0.018580842388999652,2627.191527359624,27.0,1.0,Plein,Souple
-20.983855,-68.70154,3.0350000858306885,-0.020620606200849736,-0.008249074010817974,2628.286126454924,27.0,1.0,Plein,Souple
-20.983563333,-68.700886667,4.013000011444092,0.07195680463444161,-0.018550921472644366,2629.656660492561,27.0,1.0,Plein,Souple
-20.983136667,-68.699635,6.995999813079834,-0.11322263983495082,-0.07612905531659177,2630.695261977103,27.0,1.0,Plein,Souple
-20.98278,-68.698305,6.431000232696533,0.092581544542417,-0.014480390284157292,2628.497671988916,27.0,1.0,Plein,Souple
-20.98363,-68.69883,4.064000129699707,0.044605957657158954,-0.001826511637065743,2625.5903338778735,27.0,1.0,Plein,Souple
-20.984288333,-68.69946,6.019000053405762,0.21656304916471267,-0.005984681061145887,2625.2028553542646,27.0,1.0,Plein,Souple
-20.985143333,-68.70137,7.717000007629394,-0.030886442752764035,-0.006194633448590777,2624.7376634014404,27.0,1.0,Plein,Souple
-20.985625,-68.704528333,6.995999813079834,-0.04123305162940915,-0.030911338467927634,2626.095918742965,27.0,1.0,Plein,Souple
-20.984895,-68.706658333,8.180000305175781,-0.11333600110071662,-0.04948660959137519,2626.3758251013946,27.0,1.0,Plein,Souple
-20.984288333,-68.708338333,6.431000232696533,-0.07215867924615764,0.014296419234093449,2625.7552235842973,27.0,1.0,Plein,Souple
-20.983796667,-68.710421667,9.310999870300291,-0.16489901181534194,-0.05978640699944336,2625.1636805796816,27.0,1.0,Plein,Souple
-20.982728333,-68.712306667,9.105999946594238,-0.14437542985383117,-0.03718713946814249,2624.8534790816416,27.0,1.0,Plein,Souple
-20.981608333,-68.714105,7.202000141143799,-0.30714146886904026,-0.024190884910380628,2624.5431162828922,27.0,1.0,Plein,Souple
-20.980853333,-68.715393333,8.899999618530273,0.4524379467281219,0.06791933366956754,2625.8826740675304,27.0,1.0,Plein,Souple
-20.98015,-68.718076667,13.06700038909912,0.020550805894741935,-0.018444892174490274,2627.9483679970886,27.0,1.0,Plein,Souple
-20.979103333,-68.720896667,14.866999626159668,0.2906741181857357,0.017519290351500606,2629.288533756845,27.0,1.0,Plein,Souple
-20.979713333,-68.724558333,15.53600025177002,0.0,0.004107745662820716,2628.874650518173,27.0,1.0,Plein,Souple
-20.980628333,-68.7292,6.276000022888184,0.030781492065684198,0.07397761783491169,2628.3155905167832,27.0,1.0,Plein,Souple
-20.98128,-68.730383333,4.732999801635742,0.0,0.022694441920837017,2628.108963223452,27.0,1.0,Plein,Souple
-20.98166,-68.731473333,5.0929999351501465,0.0,-0.01860557849655074,2627.872454380201,27.0,1.0,Plein,Souple
-20.98178,-68.732846667,6.636000156402588,0.020595913922167322,-0.0225963071317905,2627.3555552785083,27.0,1.0,Plein,Souple
-20.981891667,-68.733823333,3.447000026702881,0.0,0.09010590252355505,2626.8380564792296,27.0,1.0,Plein,Souple
-20.982708333,-68.732206667,8.180000305175781,-0.2059646353095335,-0.04122590736318348,2623.499235655123,27.0,1.0,Plein,Souple
-20.98258,-68.730876667,4.321000099182129,-0.28796962421486605,-0.04726993885398116,2618.9251288396304,27.0,1.0,Plein,Souple
-20.982495,-68.730901667,0.2060000002384185,-0.04125776066079144,0.07832728108212064,2613.410786414938,27.0,1.0,Plein,Souple
-20.982495,-68.730901667,0.0,0.0,0.0,2605.6373021815502,28.0,0.0,Vide,Souple
-20.982495,-68.730901667,0.0,0.0,0.0,2597.858952344098,28.0,0.0,Vide,Souple
-20.982896667,-68.731028333,4.116000175476074,-0.051389716698082365,-0.08237358487394034,2599.0892871840942,28.0,0.0,Vide,Souple
-20.983251667,-68.73242,7.304999828338623,-0.05137944115963516,-0.047274754047237945,2601.3621151213574,28.0,0.0,Vide,Souple
-20.982738333,-68.733725,6.8420000076293945,0.1746951966448125,-0.018612635562327826,2603.1228122366006,28.0,0.0,Vide,Souple
-20.981341667,-68.734183333,8.230999946594238,0.14437533423779728,0.010459709477085027,2604.36248698815,28.0,0.0,Vide,Souple
-20.981363333,-68.731863333,11.729000091552734,0.2882883880513111,0.02656150657056519,2605.4231870265235,28.0,0.0,Vide,Souple
-20.980153333,-68.729008333,10.288999557495115,-0.3490322280436768,-0.03675942314940702,2604.7839733952887,28.0,0.0,Vide,Souple
-20.979555,-68.725991667,14.559000015258787,0.11324529718389836,-0.010288226528489174,2604.1449259901524,28.0,0.0,Vide,Souple
-20.978755,-68.721548333,13.786999702453612,-0.3915481497610565,-0.06805661126541224,2604.616265113117,28.0,0.0,Vide,Souple
-20.979515,-68.718538333,14.559000015258787,0.21611361612674262,0.041165862405011314,2605.361840284141,28.0,0.0,Vide,Souple
-20.980726667,-68.715845,5.453000068664551,-0.915799903869629,-0.08242040663058499,2605.4412099160754,28.0,0.0,Vide,Souple
-20.976921667,-68.71895,15.125,-0.006886847300040283,-0.018200385878542308,2604.359311550066,28.0,0.0,Vide,Souple
-20.97417,-68.719558333,12.70699977874756,0.2566354565592159,0.036843170309872754,2603.3711162974355,28.0,0.0,Vide,Souple
-20.97187,-68.720733333,11.52400016784668,0.062323518323318276,0.020815756196386318,2602.3383269725687,28.0,0.0,Vide,Souple
-20.975343333,-68.700281667,3.086999893188477,-0.4416051049470166,0.05805533810558677,2601.858126603357,28.0,0.0,Vide,Souple
-20.973956667,-68.698881667,8.79699993133545,0.0,-0.010282078568396259,2602.7552018820525,28.0,0.0,Vide,Souple
-20.971445,-68.700295,12.70699977874756,-0.2904983919852491,-0.058603669755749536,2603.6499853965547,28.0,0.0,Vide,Souple
-20.969918333,-68.702116667,11.21500015258789,0.37860414907110895,0.06315171236464893,2604.381366346814,28.0,0.0,Vide,Souple
-20.968573333,-68.703916667,7.921999931335449,-0.2034401567698835,-0.07467723258322201,2605.06968890828,28.0,0.0,Vide,Souple
-20.96904,-68.703705,6.019000053405762,-0.09308400137510098,-0.09668352545846236,2605.597864045967,28.0,0.0,Vide,Souple
-20.969153333,-68.703521667,0.0,0.0,0.0,2605.8857896643985,28.0,0.0,Vide,Souple
-20.969916667,-68.702686667,9.105999946594238,-0.010327995004121869,-0.11908260638268428,2606.173584893193,28.0,0.0,Vide,Souple
-20.970681667,-68.70266,2.1610000133514404,-0.2790277138852482,0.005521889666889634,2605.156234337078,28.0,0.0,Vide,Souple
-20.970278333,-68.703245,4.116000175476074,0.17500004768371583,0.0513297827820585,2604.1370518604085,28.0,0.0,Vide,Souple
-20.969915,-68.70397,3.703999996185303,0.15390750984771878,0.04103457996090884,2604.4526664171617,28.0,0.0,Vide,Souple
-20.96979,-68.70462,0.0,-0.010259504536379702,0.020603933357187652,2605.6643853279147,28.0,0.0,Vide,Souple
